Marca,Modelo,Linea,Producto,Modelo_2,Num_parte,Posicion,Desde,Hasta,Link
FIAT,SIENA,Fuelles y Topes,Componentes de suspensión,SIENA (estructura desarmable),044.1435,DELANTERO,1997-01,2000-12,http://www.fricrot.com.ar
FIAT,SIENA,Tope y fuelle amort. delant.  Kit ambos lados  044.2010,Componentes de suspensión,Tope y fuelle amort. delant.  Kit ambos lados  044.2010,Tope y fuelle amort. delant.  Kit ambos lados  044.2010,Tope y fuelle amort. delant.  Kit ambos lados  044.2010,NA,NA,http://www.fricrot.com.ar
FIAT,SIENA,Fuelles y Topes,Componentes de suspensión,SIENA ( estructura sellada),044.1436,TRASERO,1997-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66736/p/monroe
FIAT,SIENA,Tope y fuelle amort. tras.  Kit ambos lados 044.2011,Componentes de suspensión,Tope y fuelle amort. tras.  Kit ambos lados 044.2011,Tope y fuelle amort. tras.  Kit ambos lados 044.2011,Tope y fuelle amort. tras.  Kit ambos lados 044.2011,NA,NA,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1151,DELANTERO,NA,NA,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1150,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66733/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA (estructura desarmable),043.0906,TRASERO,1997-01,2000-12,http://www.fricrot.com.ar
FIAT,SIENA,Conjunto bujes superiores amortiguaor trasero.,Componentes de suspensión,Conjunto bujes superiores amortiguaor trasero.,Conjunto bujes superiores amortiguaor trasero.,Conjunto bujes superiores amortiguaor trasero.,NA,NA,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA ( estructura sellada),043.0906,TRASERO,1997-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67046/p/monroe
FIAT,SIENA,Kit para suspensión,Componentes de suspensión,SIENA,044.1140,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69322/p/monroe
FIAT,SIENA,Kit para suspensión,Componentes de suspensión,SIENA,044.1142,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69125/p/monroe
FIAT,SIENA,Kit para suspensión,Componentes de suspensión,SIENA,044.1141,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69326/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.0887,DELANTERO,1998-01,2000-12,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,011.1038,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69304/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,044.1243,DELANTERO,1998-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69301/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1150,DELANTERO,NA,NA,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1151,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66733/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,011.1038,DELANTERO,1998-01,NA,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.0887,DELANTERO,1998-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69304/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1149,TRASERO,1999-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67130/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1148,TRASERO,1999-01,2000-12,http://www.fricrot.com.ar
FIAT,SIENA,Kit para suspensión,Componentes de suspensión,SIENA,44.114,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69322/p/monroe
FIAT,SIENA,Kit para suspensión,Componentes de suspensión,SIENA,44.1141,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69326/p/monroe
FIAT,SIENA,Kit para suspensión,Componentes de suspensión,SIENA,44.1142,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69125/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,11.1038,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68787
FIAT,SIENA,Fric Rot Max,Amortiguadores,SIENA,94155,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65020
FIAT,SIENA,Fric Rot Max,Amortiguadores,SIENA C/ ABS,94193,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68028
FIAT,SIENA,Fric Rot Max,Amortiguadores,SIENA,83741,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/1549
FIAT,SIENA,Fric Rot Max,Amortiguadores,SIENA C/ ABS,83741,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68031
FIAT,SIENA,Monro Matic,Amortiguadores,SIENA,334171MM,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69922/p/monroe
FIAT,SIENA,Monro Matic,Amortiguadores,SIENA,808178MM,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69920/p/monroe
FIAT,SIENA,Monroe Internacional,Amortiguadores,SIENA,94155MI,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67237/p/monroe
FIAT,SIENA,Monroe Internacional,Amortiguadores,SIENA,83741MI,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66282/p/monroe
FIAT,SIENA,Monroe Internacional,Amortiguadores,SIENA C/ ABS,94193MI,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68026/p/monroe
FIAT,SIENA,Monroe Internacional,Amortiguadores,SIENA C/ ABS,83741MI,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68032/p/monroe
FIAT,SIENA,Cazoletas,Componentes de suspensión,SIENA,021.1128,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67012/p/monroe
FIAT,SIENA,Cazoletas,Componentes de suspensión,SIENA,021.1127,DELANTERO,2001-01,NA,http://www.fricrot.com.ar
FIAT,SIENA,Cazoleta superior derecha de amortiguador delantero,Componentes de suspensión,Cazoleta superior derecha de amortiguador delantero,Cazoleta superior derecha de amortiguador delantero,Cazoleta superior derecha de amortiguador delantero,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67005/p/monroe
FIAT,SIENA,Fuelles y Topes,Componentes de suspensión,SIENA,044.1436,TRASERO,2001-01,NA,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1151,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65779/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1697,DELANTERO,2001-01,2005-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69304/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,043.0906,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69301/p/monroe
FIAT,SIENA,Conjunto bujes superiores amortiguaor trasero.,Componentes de suspensión,Conjunto bujes superiores amortiguaor trasero.,Conjunto bujes superiores amortiguaor trasero.,Conjunto bujes superiores amortiguaor trasero.,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68787
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1696,TRASERO,2001-01,2005-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68915
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1698,DELANTERO,2001-01,2005-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67128/p/monroe
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,021.1699,DELANTERO,2001-01,2005-12,http://www.fricrot.com.ar
FIAT,SIENA,Bujes y Accesorios,Componentes de suspensión,SIENA,043.0906,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69304/p/monroe
FIAT,SIENA,Conjunto bujes superiores amortiguaor trasero.,Componentes de suspensión,Conjunto bujes superiores amortiguaor trasero.,Conjunto bujes superiores amortiguaor trasero.,Conjunto bujes superiores amortiguaor trasero.,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69301/p/monroe
FIAT,SIENA,Fric Rot Max,Amortiguadores,GRAND SIENA,94212,DELANTERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69521
FIAT,SIENA,Fric Rot Max,Amortiguadores,GRAND SIENA,94213,DELANTERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69523
FIAT,SIENA,Fric Rot Max,Amortiguadores,GRAND SIENA,83859,TRASERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69682
FIAT,SIENA,Monroe Internacional,Amortiguadores,GRAND SIENA,94212MI,DELANTERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69662/p/monroe
FIAT,SIENA,Monroe Internacional,Amortiguadores,GRAND SIENA,94213MI,DELANTERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69665/p/monroe
FIAT,SIENA,Monroe Internacional,Amortiguadores,GRAND SIENA,83859MI,TRASERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69683/p/monroe
FORD,SIERRA,Monroe Internacional,Amortiguadores,SIERRA,38101MI,TRASERO,1984-01,1986-05,http://www.fricrot.com.ar/e-catalog/parte/codigo/66020/p/monroe
FORD,SIERRA,Monroe Internacional,Amortiguadores,SIERRA,44403MI,DELANTERO,1984-01,1986-05,http://www.fricrot.com.ar/e-catalog/parte/codigo/67134/p/monroe
FORD,SIERRA,Monroe Internacional,Amortiguadores,SIERRA RURAL,44403MI,DELANTERO,1985-01,1986-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67135/p/monroe
FORD,SIERRA,Monroe Internacional,Amortiguadores,SIERRA  GHIA,38101MI,TRASERO,1986-01,1993-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66025/p/monroe
FORD,SIERRA,Monroe Internacional,Amortiguadores,SIERRA  GHIA,44412MI,DELANTERO,1986-01,1993-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66152/p/monroe
FORD,SIERRA,Monroe Internacional,Amortiguadores,SIERRA RURAL (A PARTIR UNIDAD 12187),44412MI,DELANTERO,1986-05,1992-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66154/p/monroe
CHEVROLET,SILVERADO,Rancho Patagonia,Amortiguadores,SILVERADO,RS65330,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65883/p/monroe
CHEVROLET,SILVERADO,Rancho Patagonia,Amortiguadores,SILVERADO,RS65332,DELANTERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65880/p/monroe
CHEVROLET,SILVERADO,Petrolero,Amortiguadores,SILVERADO,65330,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/1836
CHEVROLET,SILVERADO,Petrolero,Amortiguadores,SILVERADO,65332,DELANTERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/1831
CHEVROLET,SILVERADO,Monroe Internacional,Amortiguadores,SILVERADO,59634MI,DELANTERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66270/p/monroe
CHEVROLET,SILVERADO,Monroe Internacional,Amortiguadores,SILVERADO,59635MI,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66272/p/monroe
CHEVROLET,SILVERADO,Fuelles y Topes,Componentes de suspensión,SILVERADO,143221,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66773/p/monroe
CHEVROLET,SILVERADO,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar
CHEVROLET,SILVERADO,Bujes y Accesorios,Componentes de suspensión,SILVERADO,143224,TRASERO,1997-01,NA,http://www.fricrot.com.ar
CHEVROLET,SILVERADO,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Componentes de suspensión,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66492/p/monroe
CHEVROLET,SILVERADO,Bujes y Accesorios,Componentes de suspensión,SILVERADO,012.0349,DELANTERO,1997-01,NA,http://www.fricrot.com.ar
CHEVROLET,SILVERADO,Bujes y Accesorios,Componentes de suspensión,SILVERADO,013.0685,TRASERO,1997-01,2001-12,http://www.fricrot.com.ar
CHEVROLET,SILVERADO,Bujes y Accesorios,Componentes de suspensión,SILVERADO,012.0348,DELANTERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68864
CHEVROLET,SILVERADO,Bujes y Accesorios,Componentes de suspensión,SILVERADO,021.0697,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69229/p/monroe
CHEVROLET,SILVERADO,Bujes y Accesorios,Componentes de suspensión,SILVERADO,021.0697,TRASERO,1997-01,NA,http://www.fricrot.com.ar
MITSUBISHI,SPACE,Original,Amortiguadores,SPACE WAGON /RUNNER (4X2),16575,DELANTERO,1991-04,1998-06,http://www.fricrot.com.ar/e-catalog/parte/codigo/27040/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,"SPRINTER 3,5 TON (308/310/311/312/313)",95201MI,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67333/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,"SPRINTER 3,5 TON (308/310/311/312/313)",83785MI,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67331/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,"SPRINTER 4,6 TON (412 / 413)",95202MI,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67332/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,"SPRINTER 4,6 TON (412 / 413)",83802MI,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67330/p/monroe
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,"SPRINTER 4,6 TON (412 / 413)",95205,DELANTERO,1995-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67252
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,"SPRINTER 3,5 TON (308/310/311/312/313)",83783,TRASERO,1995-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67317
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,"SPRINTER 4,6 TON (412 / 413)",83818,TRASERO,1995-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67250
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,"SPRINTER 3,5 TON (308/310/311/312/313)",95204,DELANTERO,1995-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67251
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,SPRINTER 5 TON (515 - NCV3),83849,TRASERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68556
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,SPRINTER 3.5 TON (411/415 - NCV3),83848,TRASERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68554
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,SPRINTER 5 TON (515 - NCV3),95208,DELANTERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68557
MERCEDES BENZ,SPRINTER,Max Reforzado,Amortiguadores,SPRINTER 3.5 TON (411/415 - NCV3),95207,DELANTERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68555
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,SPRINTER 5 TON (515 - NCV3),95208MI,DELANTERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68576/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,SPRINTER 3.5 TON (411/415 - NCV3),83848MI,TRASERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68561/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,SPRINTER 5 TON (515 - NCV3),83849MI,TRASERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68580/p/monroe
MERCEDES BENZ,SPRINTER,Monroe Internacional,Amortiguadores,SPRINTER 3.5 TON (411/415 - NCV3),95207MI,DELANTERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68575/p/monroe
CHRYSLER,SHADOW,Monroe Magnum - Mediano,Amortiguadores,SHADOW,60502,TRASERO,1989-01,1994-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/596/p/monroe
CHRYSLER,STRATUS,OEspectrum,Amortiguadores,STRATUS,71282,TRASERO,1995-01,1998-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/239/p/monroe
CHRYSLER,STRATUS,OEspectrum,Amortiguadores,STRATUS,71897,DELANTERO,1995-01,1998-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/238/p/monroe
SUZUKI,SWIFT,PARRILLAS DE SUSPENSION,Componentes de suspensión,SWIFT,PS21050I,Derecha e Izquierda,1983-01,1989-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68380
SUZUKI,SWIFT,PARRILLAS DE SUSPENSION,Amortiguadores,SWIFT,PS21050I,Derecha e Izquierda,1983-01,1989-12,http://www.fricrot.com.ar
SUZUKI,SWIFT,Cazoletas,Amortiguadores,SWIFT,544.1319,DELANTERO,1988-01,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Cazoleta amortiguador delantero,Amortiguadores,Cazoleta amortiguador delantero,Cazoleta amortiguador delantero,Cazoleta amortiguador delantero,NA,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Fuelles y Topes,Amortiguadores,SWIFT,544.1331,DELANTERO,1988-01,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Tope y fuelle amortiguador delantero,Amortiguadores,Tope y fuelle amortiguador delantero,Tope y fuelle amortiguador delantero,Tope y fuelle amortiguador delantero,NA,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Monroe Internacional,Componentes de suspensión,SWIFT,44439MI,DELANTERO,1988-01,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Monroe Internacional,Componentes de suspensión,SWIFT,44440MI,TRASERO,1988-01,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,PARRILLAS DE SUSPENSION,Amortiguadores,SWIFT III,PS22010I,DERECHA,2005-01,2008-12,http://www.fricrot.com.ar
SUZUKI,SWIFT,PARRILLAS DE SUSPENSION,Amortiguadores,SWIFT III,PS22020I,IZQUIERDA,2005-01,2008-12,http://www.fricrot.com.ar
SUZUKI,SWIFT,Original,Amortiguadores,SWIFT II,G7274 I,DELANTERO,2007-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67539/p/monroe
SUZUKI,SWIFT,Original,Amortiguadores,SWIFT II,G7273 D,DELANTERO,2007-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67538/p/monroe
SUZUKI,SWIFT,Original,Amortiguadores,SWIFT II,G1131,TRASERO,2007-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69631/p/monroe
SUZUKI,SWIFT,Monroe Internacional,Amortiguadores,SWIFT,44439MI,DELANTERO,1988-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67676/p/monroe
SUZUKI,SWIFT,Monroe Internacional,Amortiguadores,SWIFT,44440MI,TRASERO,1988-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67677/p/monroe
SUZUKI,SWIFT,PARRILLAS DE SUSPENSION,Componentes de suspensión,SWIFT III,PS22010I,DERECHA,2005-01,2008-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68381
SUZUKI,SWIFT,PARRILLAS DE SUSPENSION,Componentes de suspensión,SWIFT III,PS22020I,IZQUIERDA,2005-01,2008-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68382
SUZUKI,SWIFT,Cazoletas,Componentes de suspensión,SWIFT,544.1319,DELANTERO,1988-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65730/p/monroe
SUZUKI,SWIFT,Cazoleta amortiguador delantero,Componentes de suspensión,Cazoleta amortiguador delantero,Cazoleta amortiguador delantero,Cazoleta amortiguador delantero,NA,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Fuelles y Topes,Componentes de suspensión,SWIFT,544.1331,DELANTERO,1988-01,NA,http://www.fricrot.com.ar
SUZUKI,SWIFT,Tope y fuelle amortiguador delantero,Componentes de suspensión,Tope y fuelle amortiguador delantero,Tope y fuelle amortiguador delantero,Tope y fuelle amortiguador delantero,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67859/p/monroe
FIAT,TEMPRA,Cazoletas,Amortiguadores,TEMPRA,021.0771,DELANTERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Cazoleta derecha de amortiguador delantero,Amortiguadores,Cazoleta derecha de amortiguador delantero,Cazoleta derecha de amortiguador delantero,Cazoleta derecha de amortiguador delantero,NA,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Cazoletas,Amortiguadores,TEMPRA,021.0772,Delantero Izquierdo,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Cazoleta izquierda amortiguador delantero,Amortiguadores,Cazoleta izquierda amortiguador delantero,Cazoleta izquierda amortiguador delantero,Cazoleta izquierda amortiguador delantero,NA,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Cazoletas,Amortiguadores,TEMPRA,021.0631,TRASERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Cazoleta amortiguador trasero,Amortiguadores,Cazoleta amortiguador trasero,Cazoleta amortiguador trasero,Cazoleta amortiguador trasero,NA,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Fuelles y Topes,Amortiguadores,TEMPRA,044.1440,TRASERO,1992-01,1999-05,http://www.fricrot.com.ar
FIAT,TEMPRA,Fuelles y Topes,Amortiguadores,TEMPRA,044.1439,DELANTERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Tope y fuelle amort. Delantero,Amortiguadores,Tope y fuelle amort. Delantero,Tope y fuelle amort. Delantero,Tope y fuelle amort. Delantero,NA,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Bujes y Accesorios,Amortiguadores,TEMPRA,021.0715,DELANTERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Bujes y Accesorios,Amortiguadores,TEMPRA,021.0626,DELANTERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Bujes y Accesorios,Amortiguadores,TEMPRA,011.0617,TRASERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Bujes y Accesorios,Amortiguadores,TEMPRA,044.1243,DELANTERO,1992-01,1999-12,http://www.fricrot.com.ar
FIAT,TEMPRA,Bujes y Accesorios,Amortiguadores,TEMPRA,011.0630,TRASERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Monroe Internacional,Componentes de suspensión,TEMPRA,94008MI,TRASERO,1992-01,NA,http://www.fricrot.com.ar
FIAT,TEMPRA,Monroe Internacional,Componentes de suspensión,TEMPRA,94007MI,DELANTERO,1992-01,NA,http://www.fricrot.com.ar
NISSAN,TERRANO,Adventure,Amortiguadores,TERRANO II,D8003,TRASERO,1993-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68189/p/monroe
NISSAN,TERRANO,Adventure,Amortiguadores,TERRANO II,D5491,DELANTERO,1993-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68209/p/monroe
FIAT,TIPO,Fric Rot Max,Amortiguadores,TIPO 1.6 / 2.0,94129,DELANTERO,1988-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/1555
FIAT,TIPO,Monroe Internacional,Amortiguadores,TIPO 1.6 / 2.0,27052MI,DELANTERO,1988-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67583/p/monroe
FIAT,TIPO,Monroe Internacional,Amortiguadores,TIPO 1.6 / 2.0,84725MI,TRASERO,1988-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67785/p/monroe
FIAT,TIPO,OEspectrum,Amortiguadores,TIPO 1.6 / 2.0,G8624,Delantero Izquierdo,2017-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70415
FIAT,TIPO,OEspectrum,Amortiguadores,TIPO 1.6 / 2.0,G8623,Delantero Derecho,2017-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70414
RENAULT,TORINO,Monroe Internacional,Amortiguadores,TORINO,59038MI,TRASERO,1971-01,1983-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67688/p/monroe
RENAULT,TORINO,Monroe Internacional,Amortiguadores,TORINO,59083MI,DELANTERO,1971-01,1983-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67700/p/monroe
RENAULT,TRAFIC,Monroe Internacional,Amortiguadores,TRAFIC T310/312/313/350/352,59059MI,TRASERO,1986-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66224/p/monroe
RENAULT,TRAFIC,Monroe Internacional,Amortiguadores,TRAFIC TA 12/13/1C/22/52/83/8C,46401MI,DELANTERO,1986-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66925/p/monroe
RENAULT,TRAFIC,Monroe Internacional,Amortiguadores,TRAFIC TA 12/13/1C/22/52/83/8C,59059MI,TRASERO,1986-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66928/p/monroe
RENAULT,TRAFIC,Monroe Internacional,Amortiguadores,TRAFIC T310/312/313/350/352,46402MI,DELANTERO,1986-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66201/p/monroe
FORD,TRANSIT,Monroe Internacional,Amortiguadores,TRANSIT,84744MI,TRASERO,1991-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67796/p/monroe
FORD,TRANSIT,Monroe Internacional,Amortiguadores,TRANSIT,95305MI,DELANTERO,1991-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67805/p/monroe
FORD,TRANSIT,Monroe Internacional,Amortiguadores,TRANSIT,83800MI,TRASERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67770/p/monroe
FORD,TRANSIT,Monroe Internacional,Amortiguadores,TRANSIT,95304MI,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67804/p/monroe
